video_path,filename,class_name,group_id,split
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g07_c04.avi,v_Biking_g07_c04.avi,Biking,07,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g07_c05.avi,v_Biking_g07_c05.avi,Biking,07,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g07_c06.avi,v_Biking_g07_c06.avi,Biking,07,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g08_c01.avi,v_Biking_g08_c01.avi,Biking,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g08_c02.avi,v_Biking_g08_c02.avi,Biking,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g08_c03.avi,v_Biking_g08_c03.avi,Biking,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g08_c04.avi,v_Biking_g08_c04.avi,Biking,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g08_c05.avi,v_Biking_g08_c05.avi,Biking,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g08_c06.avi,v_Biking_g08_c06.avi,Biking,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g09_c01.avi,v_Biking_g09_c01.avi,Biking,09,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g09_c02.avi,v_Biking_g09_c02.avi,Biking,09,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g09_c03.avi,v_Biking_g09_c03.avi,Biking,09,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g09_c04.avi,v_Biking_g09_c04.avi,Biking,09,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g10_c01.avi,v_Biking_g10_c01.avi,Biking,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g10_c02.avi,v_Biking_g10_c02.avi,Biking,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g10_c03.avi,v_Biking_g10_c03.avi,Biking,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g10_c04.avi,v_Biking_g10_c04.avi,Biking,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g10_c05.avi,v_Biking_g10_c05.avi,Biking,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g10_c06.avi,v_Biking_g10_c06.avi,Biking,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g11_c01.avi,v_Biking_g11_c01.avi,Biking,11,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g11_c02.avi,v_Biking_g11_c02.avi,Biking,11,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g11_c03.avi,v_Biking_g11_c03.avi,Biking,11,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g11_c04.avi,v_Biking_g11_c04.avi,Biking,11,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g11_c05.avi,v_Biking_g11_c05.avi,Biking,11,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g11_c06.avi,v_Biking_g11_c06.avi,Biking,11,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g12_c01.avi,v_Biking_g12_c01.avi,Biking,12,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g12_c02.avi,v_Biking_g12_c02.avi,Biking,12,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g12_c03.avi,v_Biking_g12_c03.avi,Biking,12,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g12_c04.avi,v_Biking_g12_c04.avi,Biking,12,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g13_c01.avi,v_Biking_g13_c01.avi,Biking,13,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g13_c02.avi,v_Biking_g13_c02.avi,Biking,13,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g13_c03.avi,v_Biking_g13_c03.avi,Biking,13,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g13_c04.avi,v_Biking_g13_c04.avi,Biking,13,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g13_c05.avi,v_Biking_g13_c05.avi,Biking,13,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g13_c06.avi,v_Biking_g13_c06.avi,Biking,13,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g14_c01.avi,v_Biking_g14_c01.avi,Biking,14,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g14_c02.avi,v_Biking_g14_c02.avi,Biking,14,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g14_c03.avi,v_Biking_g14_c03.avi,Biking,14,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g14_c04.avi,v_Biking_g14_c04.avi,Biking,14,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g15_c01.avi,v_Biking_g15_c01.avi,Biking,15,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g15_c02.avi,v_Biking_g15_c02.avi,Biking,15,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g15_c03.avi,v_Biking_g15_c03.avi,Biking,15,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g15_c04.avi,v_Biking_g15_c04.avi,Biking,15,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g15_c05.avi,v_Biking_g15_c05.avi,Biking,15,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g16_c01.avi,v_Biking_g16_c01.avi,Biking,16,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g16_c02.avi,v_Biking_g16_c02.avi,Biking,16,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g16_c03.avi,v_Biking_g16_c03.avi,Biking,16,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g16_c04.avi,v_Biking_g16_c04.avi,Biking,16,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g16_c05.avi,v_Biking_g16_c05.avi,Biking,16,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g17_c01.avi,v_Biking_g17_c01.avi,Biking,17,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g17_c02.avi,v_Biking_g17_c02.avi,Biking,17,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g17_c03.avi,v_Biking_g17_c03.avi,Biking,17,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g17_c04.avi,v_Biking_g17_c04.avi,Biking,17,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g17_c05.avi,v_Biking_g17_c05.avi,Biking,17,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g17_c06.avi,v_Biking_g17_c06.avi,Biking,17,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g18_c01.avi,v_Biking_g18_c01.avi,Biking,18,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g18_c02.avi,v_Biking_g18_c02.avi,Biking,18,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g18_c03.avi,v_Biking_g18_c03.avi,Biking,18,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g18_c04.avi,v_Biking_g18_c04.avi,Biking,18,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g18_c05.avi,v_Biking_g18_c05.avi,Biking,18,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g18_c06.avi,v_Biking_g18_c06.avi,Biking,18,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g19_c01.avi,v_Biking_g19_c01.avi,Biking,19,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g19_c02.avi,v_Biking_g19_c02.avi,Biking,19,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g19_c03.avi,v_Biking_g19_c03.avi,Biking,19,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g19_c04.avi,v_Biking_g19_c04.avi,Biking,19,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g20_c01.avi,v_Biking_g20_c01.avi,Biking,20,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g20_c02.avi,v_Biking_g20_c02.avi,Biking,20,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g20_c03.avi,v_Biking_g20_c03.avi,Biking,20,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g20_c04.avi,v_Biking_g20_c04.avi,Biking,20,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g20_c05.avi,v_Biking_g20_c05.avi,Biking,20,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g20_c06.avi,v_Biking_g20_c06.avi,Biking,20,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g20_c07.avi,v_Biking_g20_c07.avi,Biking,20,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g21_c01.avi,v_Biking_g21_c01.avi,Biking,21,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g21_c02.avi,v_Biking_g21_c02.avi,Biking,21,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g21_c03.avi,v_Biking_g21_c03.avi,Biking,21,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g21_c04.avi,v_Biking_g21_c04.avi,Biking,21,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g21_c05.avi,v_Biking_g21_c05.avi,Biking,21,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g21_c06.avi,v_Biking_g21_c06.avi,Biking,21,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g21_c07.avi,v_Biking_g21_c07.avi,Biking,21,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g22_c01.avi,v_Biking_g22_c01.avi,Biking,22,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g22_c02.avi,v_Biking_g22_c02.avi,Biking,22,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g22_c03.avi,v_Biking_g22_c03.avi,Biking,22,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g22_c04.avi,v_Biking_g22_c04.avi,Biking,22,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g22_c05.avi,v_Biking_g22_c05.avi,Biking,22,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g23_c01.avi,v_Biking_g23_c01.avi,Biking,23,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g23_c02.avi,v_Biking_g23_c02.avi,Biking,23,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g23_c03.avi,v_Biking_g23_c03.avi,Biking,23,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g23_c04.avi,v_Biking_g23_c04.avi,Biking,23,test
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g24_c01.avi,v_Biking_g24_c01.avi,Biking,24,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g24_c02.avi,v_Biking_g24_c02.avi,Biking,24,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g24_c03.avi,v_Biking_g24_c03.avi,Biking,24,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g24_c04.avi,v_Biking_g24_c04.avi,Biking,24,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g24_c05.avi,v_Biking_g24_c05.avi,Biking,24,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g24_c06.avi,v_Biking_g24_c06.avi,Biking,24,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g24_c07.avi,v_Biking_g24_c07.avi,Biking,24,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g25_c01.avi,v_Biking_g25_c01.avi,Biking,25,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g25_c02.avi,v_Biking_g25_c02.avi,Biking,25,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g25_c03.avi,v_Biking_g25_c03.avi,Biking,25,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Biking\v_Biking_g25_c04.avi,v_Biking_g25_c04.avi,Biking,25,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g01_c01.avi,v_Bowling_g01_c01.avi,Bowling,01,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g01_c02.avi,v_Bowling_g01_c02.avi,Bowling,01,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g01_c03.avi,v_Bowling_g01_c03.avi,Bowling,01,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g01_c04.avi,v_Bowling_g01_c04.avi,Bowling,01,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g01_c05.avi,v_Bowling_g01_c05.avi,Bowling,01,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g01_c06.avi,v_Bowling_g01_c06.avi,Bowling,01,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g01_c07.avi,v_Bowling_g01_c07.avi,Bowling,01,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g02_c01.avi,v_Bowling_g02_c01.avi,Bowling,02,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g02_c02.avi,v_Bowling_g02_c02.avi,Bowling,02,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g02_c03.avi,v_Bowling_g02_c03.avi,Bowling,02,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g02_c04.avi,v_Bowling_g02_c04.avi,Bowling,02,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g03_c01.avi,v_Bowling_g03_c01.avi,Bowling,03,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g03_c02.avi,v_Bowling_g03_c02.avi,Bowling,03,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g03_c03.avi,v_Bowling_g03_c03.avi,Bowling,03,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g03_c04.avi,v_Bowling_g03_c04.avi,Bowling,03,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g03_c05.avi,v_Bowling_g03_c05.avi,Bowling,03,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g03_c06.avi,v_Bowling_g03_c06.avi,Bowling,03,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g03_c07.avi,v_Bowling_g03_c07.avi,Bowling,03,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g04_c01.avi,v_Bowling_g04_c01.avi,Bowling,04,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g04_c02.avi,v_Bowling_g04_c02.avi,Bowling,04,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g04_c03.avi,v_Bowling_g04_c03.avi,Bowling,04,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g04_c04.avi,v_Bowling_g04_c04.avi,Bowling,04,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g05_c01.avi,v_Bowling_g05_c01.avi,Bowling,05,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g05_c02.avi,v_Bowling_g05_c02.avi,Bowling,05,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g05_c03.avi,v_Bowling_g05_c03.avi,Bowling,05,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g05_c04.avi,v_Bowling_g05_c04.avi,Bowling,05,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g05_c05.avi,v_Bowling_g05_c05.avi,Bowling,05,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g05_c06.avi,v_Bowling_g05_c06.avi,Bowling,05,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g05_c07.avi,v_Bowling_g05_c07.avi,Bowling,05,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g06_c01.avi,v_Bowling_g06_c01.avi,Bowling,06,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g06_c02.avi,v_Bowling_g06_c02.avi,Bowling,06,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g06_c03.avi,v_Bowling_g06_c03.avi,Bowling,06,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g06_c04.avi,v_Bowling_g06_c04.avi,Bowling,06,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g06_c05.avi,v_Bowling_g06_c05.avi,Bowling,06,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g06_c06.avi,v_Bowling_g06_c06.avi,Bowling,06,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g06_c07.avi,v_Bowling_g06_c07.avi,Bowling,06,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g07_c01.avi,v_Bowling_g07_c01.avi,Bowling,07,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g07_c02.avi,v_Bowling_g07_c02.avi,Bowling,07,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g07_c03.avi,v_Bowling_g07_c03.avi,Bowling,07,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g07_c04.avi,v_Bowling_g07_c04.avi,Bowling,07,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g07_c05.avi,v_Bowling_g07_c05.avi,Bowling,07,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g07_c06.avi,v_Bowling_g07_c06.avi,Bowling,07,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g07_c07.avi,v_Bowling_g07_c07.avi,Bowling,07,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g08_c01.avi,v_Bowling_g08_c01.avi,Bowling,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g08_c02.avi,v_Bowling_g08_c02.avi,Bowling,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g08_c03.avi,v_Bowling_g08_c03.avi,Bowling,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g08_c04.avi,v_Bowling_g08_c04.avi,Bowling,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g08_c05.avi,v_Bowling_g08_c05.avi,Bowling,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g08_c06.avi,v_Bowling_g08_c06.avi,Bowling,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g08_c07.avi,v_Bowling_g08_c07.avi,Bowling,08,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g09_c01.avi,v_Bowling_g09_c01.avi,Bowling,09,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g09_c02.avi,v_Bowling_g09_c02.avi,Bowling,09,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g09_c03.avi,v_Bowling_g09_c03.avi,Bowling,09,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g09_c04.avi,v_Bowling_g09_c04.avi,Bowling,09,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g09_c05.avi,v_Bowling_g09_c05.avi,Bowling,09,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g09_c06.avi,v_Bowling_g09_c06.avi,Bowling,09,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g09_c07.avi,v_Bowling_g09_c07.avi,Bowling,09,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g10_c01.avi,v_Bowling_g10_c01.avi,Bowling,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g10_c02.avi,v_Bowling_g10_c02.avi,Bowling,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g10_c03.avi,v_Bowling_g10_c03.avi,Bowling,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g10_c04.avi,v_Bowling_g10_c04.avi,Bowling,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g10_c05.avi,v_Bowling_g10_c05.avi,Bowling,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g10_c06.avi,v_Bowling_g10_c06.avi,Bowling,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g10_c07.avi,v_Bowling_g10_c07.avi,Bowling,10,train
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g11_c01.avi,v_Bowling_g11_c01.avi,Bowling,11,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g11_c02.avi,v_Bowling_g11_c02.avi,Bowling,11,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g11_c03.avi,v_Bowling_g11_c03.avi,Bowling,11,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g11_c04.avi,v_Bowling_g11_c04.avi,Bowling,11,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g11_c05.avi,v_Bowling_g11_c05.avi,Bowling,11,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g11_c06.avi,v_Bowling_g11_c06.avi,Bowling,11,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g11_c07.avi,v_Bowling_g11_c07.avi,Bowling,11,val
C:\Users\varun\OneDrive\Desktop\action-recognition-nlp\data\raw_videos\Bowling\v_Bowling_g12_c01.avi,v_Bowling_g12_c01.avi,Bowling,12,train
